cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,provenance,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mad,summary_csf_mean,summary_csf_median,summary_csf_n,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mad,summary_gm_mean,summary_gm_median,summary_gm_n,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mad,summary_wm_mean,summary_wm_median,summary_wm_n,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max,subject,repetition,file
0.847512030075187,1.123434431449123,0.6505000000000001,81565.6549,4.327326666666667,4.28058,4.23704,4.46436,0.24161923381050202,0.379242108458242,0.37913865773125505,0.43669815361499703,0.24992796480655602,,0,0.001929113709974,5.841934854928817,5.699859504004284,5.764097784849101,176,256,256,2.444350306883851,8.658383807188223,8.612519106045417,14.734823204064176,51.5055548422198,75.3870231773667,71.37707513601741,87.23864738846571,1,1.0,1.0,405.8173,0,2.539,0,2440897,0,11,7.352,1.3473,148.0977,570.584,578,469427.99558189884,125,936,236.4634,-0.007500000000000001,59.5401,849.189,846,736807.4966806223,690,1018,97.7087,1.2396,53.179,972.7159,979,736606.5082632462,854,1073,66.4412,0.23944057472278202,0.548389859506583,0.558819891816279,0.733238600765688,0051472,14,/lustre09/project/6049200/ychatel/mriqc-fuzzy/results/fuzzy/14/sub-0051472/sub-0051472/anat/sub-0051472_T1w.json
1.13078407079646,0.8189430085721231,0.6383,-1.0,4.253959718875502,3.98111,4.240141365461848,4.540627791164659,0.276201386319877,0.356421668065027,0.36737694561509504,0.47879420220851904,0.25593874603509903,,0,0.005315424134507,6.052400277700402,5.857580755792367,5.913412366460493,176,240,256,2.476934309586223,7.391358117037402,7.444790517294599,12.466079125260173,67.26305684321846,122.11275984841808,109.26638203930554,138.42332942628008,1,0.97265625,0.97265625,845.3034,0,1.3029,0,4524784,0,8,4.5388,0.3105,153.8197,488.2807,466,487952.8366500704,172,820,188.1356,1.3139,63.1419,847.6569,846,629674.4788038884,654,1031,114.4579,-0.453,64.6367,947.6988,959,649028.6856312702,812,1058,76.9287,0.18630929253825101,0.515340186984894,0.49744728756093604,0.825815629221035,0051461,14,/lustre09/project/6049200/ychatel/mriqc-fuzzy/results/fuzzy/14/sub-0051461/sub-0051461/anat/sub-0051461_T1w.json
0.849977372262773,1.049968639533822,0.6412,-1.0,4.31782,4.16059,4.34633,4.44654,0.25963839129848704,0.364854972147355,0.375506636554156,0.48850023746490406,0.2904853656888,,0,0.0021205799478610002,6.539064779956096,6.384830221244246,6.449304457617129,176,256,256,2.230861513158699,7.410747651499828,7.78342920161451,13.708678440185002,60.62190878594851,100.87189303079417,93.09352184237308,117.78676371037653,1,1.0,1.0,335.3315,0,1.9582000000000002,0,2689825,0,10,5.3062000000000005,1.2976,152.7445,496.4502,491,452087.55999759096,94,853,220.0941,-0.0181,57.5623,818.5859,817,635292.7750251697,628,1004,110.2452,-0.5499,58.8846,943.9052,954,653839.666135922,818,1043,69.5909,0.21692386850080303,0.532258230423271,0.541682663149612,0.7222890786771351,0051485,14,/lustre09/project/6049200/ychatel/mriqc-fuzzy/results/fuzzy/14/sub-0051485/sub-0051485/anat/sub-0051485_T1w.json
0.9530196969696961,0.973420775468782,0.6686000000000001,-1.0,4.23587411141327,4.3913,4.0878,4.22852233423981,0.250689461336614,0.37317389427810005,0.37613664438528405,0.49120998382568304,0.283785392343997,,0,0.007537883472779,5.773618416288163,5.606209323361913,5.6688395880656675,256,224,176,2.113816528493252,7.45923509152843,7.379841448301884,12.56647272488397,42.10515765549634,68.82414768049698,63.557556251420486,79.74336341826813,1,1.0,0.8999999761581421,584.1126,0,1.8093,0,3530968,0,10,7.9198,0.26280000000000003,181.7308,503.4487,509,431591.4891669103,97,891,240.7964,-0.3225,62.6345,833.4706,832,642462.893697146,646,1021,111.5395,-0.2775,63.1641,954.7691,964,647563.617612589,820,1068,76.712,0.215875636296215,0.5374439771400851,0.5319357492621101,0.7379547191162501,0051465,14,/lustre09/project/6049200/ychatel/mriqc-fuzzy/results/fuzzy/14/sub-0051465/sub-0051465/anat/sub-0051465_T1w.json
0.7012829113924051,1.433628998104663,0.6201,-1.0,4.477766666666667,4.37576,4.41715,4.64039,0.24284061278863303,0.38579745679265004,0.371361930418716,0.37781754136085505,0.22413531243801102,,0,0.001783521182506,6.384154818931803,6.278208126669241,6.345214236742314,176,256,256,2.181429858905182,8.669612129043099,8.99074750949121,16.12120054052535,94.16166724874405,141.33050243129244,134.87705483169006,169.13899481503367,1,1.0,1.0,14.2908,0,1.8323,0,2762011,0,10,3.7223,-0.0932,156.706,521.2761,535,432377.4682189906,75,894,245.2517,-0.4655,63.1775,805.9285,803,686911.9860050826,655,972,92.6223,-0.2994,47.6252,952.3348,961,661209.5457324476,839,1037,59.6109,0.21970588691721102,0.542692063414639,0.562650498965334,0.8039819211689131,0051492,14,/lustre09/project/6049200/ychatel/mriqc-fuzzy/results/fuzzy/14/sub-0051492/sub-0051492/anat/sub-0051492_T1w.json
0.759696688741721,1.292272054169839,0.624,-1.0,4.379023333333333,4.16499,4.4985,4.47358,0.24604862572361302,0.381191823774703,0.372759550501682,0.411209821701049,0.238252061605453,,0,0.0018820877580760001,6.443253473295077,6.323130288785964,6.390613149794952,176,256,256,2.178088249952565,8.234648932617814,8.517817442685429,15.140715145485908,94.65607845669544,142.42478844135928,135.37405634030188,169.04130212285094,1,1.0,1.0,80.4765,0,1.9477000000000002,0,2638065,0,10,3.7167,2.0198,153.6551,525.4226,537,433968.0176028721,84,904,246.5462,-0.5664,63.5396,810.3809,808,672326.6980395706,648,982,98.1219,-0.353,51.1746,950.6781,959,657454.2844854738,833,1043,63.3391,0.229438257737751,0.552070539557999,0.559301699825763,0.7554038969785971,0051486,14,/lustre09/project/6049200/ychatel/mriqc-fuzzy/results/fuzzy/14/sub-0051486/sub-0051486/anat/sub-0051486_T1w.json
0.746197315436241,1.308614612445362,0.6081,70951.2011,4.751853333333333,4.4459800000000005,4.88503,4.92455,0.24260594532128402,0.38709264389914405,0.37030141077957,0.393962264060974,0.24552993774414003,,0,0.001531317472558,6.236233455883565,6.109030329625807,6.169310859878218,176,256,256,2.141832612136537,8.759783989787918,8.521201102621866,14.661986705941146,89.32466178266176,135.65349755799755,128.48752655677654,160.48442032967031,1,1.0,1.0,11.9167,0,2.1478,0,2604886,0,10,3.9312,0.8198000000000001,162.767,528.0765,536,442343.1775327353,79,916,250.2527,6.5647,61.15,819.8359,814,705785.6305835255,673,986,92.9246,8.4127,50.0334,952.3372,963,675170.1920254604,830,1045,65.68,0.210479589040371,0.528905622656172,0.537889710448998,0.8530198604636041,0051462,14,/lustre09/project/6049200/ychatel/mriqc-fuzzy/results/fuzzy/14/sub-0051462/sub-0051462/anat/sub-0051462_T1w.json
1.063801769911504,0.879675620374687,0.6675,52947.9275,4.393846666666667,4.27549,4.49599,4.41006,0.24033798080583701,0.37775649144251705,0.38190552775164505,0.5030530095100401,0.22749086022377002,,0,0.006971365338446001,7.565946752143204,7.392165633721354,7.447795859745542,176,256,256,2.202106580042328,8.154531426963409,7.7521595408444455,12.8998406155276,36.029259366657,55.616074913257805,51.55459476647102,63.018450019498246,1,1.0,1.0,243.7993,0,2.441,0,2635152,0,10,10.0009,1.9394,168.0848,546.6561,550,362073.25390972896,114,945,249.7605,3.1729,61.136,851.8206,849,569096.5763443436,682,1028,104.1138,1.0177,59.0736,959.1448,962,575347.170079044,831,1076,74.5745,0.22459235987910503,0.543589499814169,0.5379576043636171,0.741220421654846,0051487,4,/lustre09/project/6049200/ychatel/mriqc-fuzzy/results/fuzzy/4/sub-0051487/sub-0051487/anat/sub-0051487_T1w.json
0.8133745341614901,1.069420488484809,0.6541,30864.2891,4.397646666666667,4.30328,4.24162,4.64804,0.262777540161563,0.356888258207309,0.380334201631127,0.482510089874267,0.288782265782356,,0,0.004388622355312,6.421878587867932,6.284450223100996,6.361981962967724,176,256,256,2.152660538486668,6.096847382741758,7.412761173689387,13.988775599839736,52.158263533600945,89.46132542788517,82.93237260862992,107.17752886440364,1,1.0,1.0,106.3111,0,2.872,0,2544393,0,14,5.9536999999999995,0.1413,141.4771,481.5589,474,465029.5300529697,85,848,220.1924,1.7301000000000002,69.8749,808.7927,813,631574.4446558419,571,1025,133.3475,-0.014700000000000001,61.0784,964.1986,974,673066.027404212,837,1064,69.6272,0.212822076427011,0.5161310698208811,0.5332145982656791,0.701136567355209,0051469,4,/lustre09/project/6049200/ychatel/mriqc-fuzzy/results/fuzzy/4/sub-0051469/sub-0051469/anat/sub-0051469_T1w.json
0.7283456953642381,1.333546408550463,0.616,-1.0,4.887206666666667,4.55784,4.88439,5.21939,0.24482564886649902,0.387179452299655,0.367994898833845,0.39492124319076505,0.29609142839908603,,0,0.004564425918906,6.517323025184872,6.389604953334431,6.447616339711388,176,256,256,2.020956718542564,8.799498965516777,8.354278272243292,14.242379132670536,33.239489229834426,53.077028710314444,49.803945273178385,63.0953178793863,1,1.0,1.0,4204.7002,0,1.7542,0,2642276,0,9,9.8745,0.3068,164.6802,493.6607,501,427865.8728349209,59,874,247.9021,5.77,58.961,804.531,800,676648.3620851003,659,969,90.9142,7.3017,51.0192,938.5252,951,643120.7649905942,813,1029,66.7725,0.20697876752905,0.541169835177652,0.551391352080145,0.8669601631118651,0051463,4,/lustre09/project/6049200/ychatel/mriqc-fuzzy/results/fuzzy/4/sub-0051463/sub-0051463/anat/sub-0051463_T1w.json
0.707014649681528,1.336970028123203,0.6526000000000001,-1.0,4.412903333333333,4.22515,4.35409,4.65947,0.25057232060754403,0.37850087635505103,0.37092680303740405,0.41123449802398604,0.237940719723701,,0,0.0019301891290050002,5.8434394232565605,5.721141865716311,5.785976845329229,176,256,256,2.202909636011093,8.227182181434129,8.600948987259061,15.37275514433196,50.95350223737481,81.0669223463517,76.2474456180938,96.72191227055492,1,1.0,1.0,332.3675,0,2.1362,0,2436912,0,9,6.5702,0.5928,156.6654,513.5393,511,487366.9223259692,89,874,231.9657,7.3291,62.0158,817.7917,813,736189.8822646328,656,993,98.8187,6.0903,48.9855,958.6944,970,721458.1960458873,838,1045,63.0986,0.20706315273234402,0.535437537052815,0.548929954354451,0.737248974681009,0051470,4,/lustre09/project/6049200/ychatel/mriqc-fuzzy/results/fuzzy/4/sub-0051470/sub-0051470/anat/sub-0051470_T1w.json
0.794625174825174,1.24167593810872,0.6368,80020.4086,4.636456666666667,4.27844,4.69272,4.93821,0.250077497936383,0.37456034274238703,0.375362159321228,0.35908646881580303,0.19417533874511703,,0,0.007029994167581001,7.490931940377626,7.367124194588353,7.437931044471144,176,256,256,2.606155826225482,8.466189637802128,9.025974227224319,16.005577217645346,86.67702264701728,127.70209030556994,121.37867762135693,149.75691991148358,1,1.0,1.0,408.5156,0,1.7309999999999999,0,2665748,0,9,4.2478,1.2013,140.6761,563.4938,562,380158.80971531756,163,900,215.643,0.2733,63.1627,831.3986,828,569393.149077851,672,1000,97.8007,0.6073000000000001,50.4687,965.6795,971,570612.0417760656,855,1056,60.6663,0.22364162545292102,0.543556215008652,0.553845174679641,0.7970845819908151,0051493,4,/lustre09/project/6049200/ychatel/mriqc-fuzzy/results/fuzzy/4/sub-0051493/sub-0051493/anat/sub-0051493_T1w.json
